0.8650602409638554,0,0,1,1,1,1,0
0.8650602409638554,0,1,0,0,0,0,0
0.8674698795180723,0,0,1,1,1,1,0
0.8674698795180723,0,1,0,0,0,0,0
0.8674698795180723,0,1,0,0,0,0,0
0.8722891566265061,0,0,1,1,1,1,0
0.8722891566265061,0,1,0,0,0,0,0
0.8746987951807228,0,0,1,1,1,1,0
0.8819277108433735,0,0,1,1,1,1,0
0.8819277108433735,0,0,1,1,1,1,0
0.8819277108433735,0,1,0,0,0,0,0
0.8819277108433735,0,1,0,0,0,0,0
0.8843373493975905,0,0,1,1,1,1,0
0.8843373493975905,0,1,0,0,0,0,0
0.8843373493975905,0,1,0,0,0,0,0
0.8867469879518072,0,0,1,1,1,1,0
0.8867469879518072,0,0,1,1,1,1,0
0.8891566265060241,0,0,1,1,1,1,0
0.8891566265060241,0,1,0,0,0,0,0
0.891566265060241,0,0,1,1,0,1,0
0.891566265060241,0,0,1,1,0,1,0
0.891566265060241,0,1,0,0,0,0,0
0.891566265060241,0,0,1,1,1,1,0
0.891566265060241,0,0,1,1,1,1,0
0.891566265060241,0,0,1,1,1,1,0
0.891566265060241,0,0,1,1,1,1,0
0.891566265060241,0,0,1,0,0,1,0
0.8939759036144579,0,1,0,0,0,0,0
0.8939759036144579,0,0,1,1,1,1,0
0.8939759036144579,0,0,1,0,0,1,0
0.8963855421686747,0,0,1,1,0,1,0
0.8963855421686747,0,1,0,0,0,0,0
0.8963855421686747,0,0,1,0,0,1,0
0.8987951807228916,0,1,0,0,0,0,0
0.8987951807228916,0,0,1,1,1,1,0
0.8987951807228916,0,0,1,0,0,1,0
0.9012048192771084,0,1,0,0,0,0,0
0.9012048192771084,0,0,1,0,0,1,0
0.9036144578313253,0,0,1,1,0,1,0
0.9036144578313253,0,1,0,0,0,0,0
0.9036144578313253,0,1,0,0,0,0,0
0.9036144578313253,0,0,1,1,1,1,0
0.9036144578313253,0,0,1,0,0,1,0
0.9036144578313253,0,0,1,0,0,1,0
0.9060240963855422,0,0,1,1,0,1,0
0.9060240963855422,0,0,1,1,0,1,0
0.9060240963855422,0,0,1,1,1,1,0
0.9084337349397591,0,0,1,1,0,1,0
0.9084337349397591,0,0,1,1,0,1,0
0.9084337349397591,0,1,0,0,0,0,0
0.9084337349397591,0,0,1,0,0,1,0
0.9108433734939758,0,1,0,0,0,0,0
0.9108433734939758,0,0,1,1,1,1,0
0.9108433734939758,0,0,1,0,0,1,0
0.9132530120481928,0,0,1,1,0,1,0
0.9132530120481928,0,0,1,1,0,1,0
0.9132530120481928,0,1,0,0,0,0,0
0.9132530120481928,0,0,1,1,1,1,0
0.9132530120481928,0,0,1,0,0,1,0
0.9156626506024096,0,1,1,0,1,0,1
0.9156626506024096,0,1,1,0,1,0,1
0.9180722891566265,0,1,1,0,1,0,1
0.9228915662650602,0,1,1,0,1,0,1
0.927710843373494,0,1,1,0,1,0,1
0.9325301204819277,0,1,1,0,1,0,1
0.9373493975903614,0,1,1,0,1,0,1
0.9397590361445783,0,1,1,0,1,0,1
0.9493975903614458,0,1,1,0,1,0,1
0.9566265060240965,0,1,1,0,1,0,1
0.963855421686747,1,1,1,1,1,1,1
0.963855421686747,1,1,1,1,1,1,1
0.963855421686747,1,1,1,1,0,1,1
0.963855421686747,0,0,0,0,0,0,0
0.963855421686747,0,0,0,0,0,0,0
0.963855421686747,1,1,0,1,0,0,1
0.963855421686747,1,1,0,1,0,0,1
0.963855421686747,0,1,1,0,1,0,1
0.9662650602409639,1,1,1,1,0,1,1
0.9686746987951808,1,1,1,1,1,1,1
0.9686746987951808,0,0,0,0,0,0,0
0.9686746987951808,1,1,0,1,0,0,1
0.9710843373493975,0,1,1,0,1,0,1
0.9734939759036144,1,1,1,1,1,1,1
0.9734939759036144,1,1,1,1,0,1,1
0.9734939759036144,1,1,1,1,0,1,1
0.9734939759036144,0,0,0,0,0,0,0
0.9734939759036144,1,1,0,1,0,0,1
0.9759036144578314,1,1,1,1,0,1,1
0.9783132530120482,1,1,1,1,1,1,1
0.9783132530120482,0,0,0,0,0,0,0
0.9783132530120482,1,1,0,1,0,0,1
0.9807228915662651,1,1,1,1,1,1,1
0.9807228915662651,1,1,1,1,0,1,1
0.9807228915662651,0,0,0,0,0,0,0
0.9807228915662651,1,1,0,1,0,0,1
0.9807228915662651,0,1,1,0,1,0,1
0.9831325301204819,0,1,1,0,1,0,1
0.9855421686746988,1,1,1,1,0,1,1
0.9855421686746988,1,1,1,1,0,1,1
0.9855421686746988,0,1,1,0,1,0,1
0.9879518072289156,1,1,1,1,1,1,1
0.9879518072289156,0,0,0,0,0,0,0
0.9879518072289156,1,1,0,1,0,0,1
0.9879518072289156,0,1,1,0,1,0,1
0.9903614457831326,1,1,1,1,1,1,1
0.9903614457831326,1,1,1,1,0,1,1
0.9903614457831326,0,0,0,0,0,0,0
0.9903614457831326,1,1,0,1,0,0,1
0.9903614457831326,0,1,1,0,1,0,1
0.9927710843373495,1,1,1,1,1,1,1
0.9927710843373495,0,0,0,0,0,0,0
0.9927710843373495,1,1,0,1,0,0,1
0.9927710843373495,0,1,1,0,1,0,1
0.9951807228915662,1,1,1,1,0,1,1
0.9975903614457831,0,1,1,0,1,0,1
1.0,0,0,0,0,0,0,0
1.0,1,1,0,1,0,0,1
1.0,0,1,1,0,1,0,1
1.0,0,1,1,0,1,0,1
